ID Comment,ID Post,User Name,Comments,Sentiments,Call Quality Issues,"Data Quality Issues (3G, 4G)",Coverage Issues,Response Time,Agent Behavior,Overcharging and Stolen Credit Issues,Billing Errors,Subscription & Plan Issues,Hidden Charges,Suggestions,Promotions & Discounts,Competitor Pricing & Value (Mobilis and Djezzy),Competitor Plan Flexibility (Mobilis and Djezzy),Competitor Data Consumption (Mobilis and Djezzy),Loyalty Expression,Service Information Request,Other
2752,148,Amal SiRin Chabali,ان شاء الله بالتوفيق للجميع,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2753,148,Mäi Ssä,ان شاء الله,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2754,148,كاهن الحاج,ان شاء الله,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2755,148,Aminos Yamaha,موافقين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2756,148,Yøucef Sølø,ان شاء الله وبالتوفيق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2757,148,Soufiane Berrighaid,ان شاء الله,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2758,148,Noura Elfaghaie,ان شاء الله نربح معكم شي مرة,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2759,148,جواد علاء الدين,ان شاء الله,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2760,148,Rachida Azil,بالتوفيق ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2761,148,"Adam Adam
",رائعون في تعاملكم مميزون في خدمتكم متألقون بذوقكم مبدعون بعروضكم موفقين من ربكم رزقكم الله من حيث لا تعلمون,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2762,148,Star Aniss,كيفاه نستفيد من خدمة سبقلي ماحبتش تصلحلي,Neutre,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,149,Moussa Kachou,nous nous somme suivis,Positif,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2764,149,Moussa Kachou,grande valeur,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2765,149,Ahmed Zx,نعم اوريدو شبكة جيدا لكان ليت ديرونا هديا لي جميع في رمضان شهر انترنت مجانا راح يكونا اقبل كبير على شريحة اوريدو وشكرا,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2766,149,ᎥᎷᎯᏁᎬ ᏚᏦ,اصلحوا لكونيكسو فقط كثيرا فينا,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2767,149,Compte Pour le Travail,ماذا بيه شبكة خاص ب مودام اوريدو4g خوتي ولا الا عندي انا,Negatif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2768,149,Rezzak Bouali,طلقو شوية شبكة راني تعبئة 1500كل شهر تروح مجانا,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2769,149,Salamo AutoMoto,راني رايح نشارك دعولي ندي دار والله ما عندي,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2770,149,Hakim Bolbol Hayerane Cha,سلام. متى آخر يوم,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2771,149,Nasrine Mana,سلام,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2772,149,ۦ،ۦ ڕﯙۄﮐﭑﭑڼ ۦ،ٰﮧ,اوريدو افضل شريحة,Positif,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2773,149,الجودي مباركي,شاركت برقمين أوريدوا ربي يرزق كل مؤمن ومؤمنة,Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2774,150,ۦ،ۦ ڕﯙۄﮐﭑﭑڼ ۦ،ٰﮧ,انا ربحت بارك الله فيكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2775,150,Samir Koussa,شاركت وبإذن الله سأكون من الناجحين,Neutre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2776,150,HAi DEr,افضل شركة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2777,150,امير الصافي,روحت عندهم في مقر هنا في قسنطينة تعبئة 20دج مامدولي حتى هدية ولا يمدو بالوجوه انا مانيش بوقوص,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2778,150,بلقاسم بلقاسم,كاريثا في شريحة gold 150 ألف يعطوك 15 جيغا تحكملك 7 يام فقط كاريثا,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2779,150,Ahmed Zx,نعم اوريدو شبكة جيدا لكان ليت ديرونا هديا لي جميع في رمضان شهر انترنت مجانا راح يكونا اقبل كبير على شريحة اوريدو وشكرا,Positif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2780,150,Sa Mir,تعبئة 55 الف كنت راح نشحنها فري فاير لكنها اكتيفات تلقئيا لمدة اسبوع مكلمات وانترنت هل يمكنني استعادتها ؟!,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2781,150,بيسان ريشي,ردو علينا فالخاص,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2782,150,عبد العزيز طاهري,الشبكة الا متوفرة اليوم في عين وسارة نرجوا منكم التوضيح و التعويض.,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2783,150,Habibek Kamel,من اين احصل على الملصق,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2784,150,ᏚᎯᏞᎷᎯ ᎯᎷᎡᎯᏁᎥ,معليش ترجعولنا شبكة اذا حبيتو شبكة نجمة انه مصباح لا يوجد ؟!؟,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2785,150,BàRàà Mà Vîé,الله بارك,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2786,150,Amazigh Amazigh,ما شاء الله ما شاء الله تبارك الرحمن,Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2787,150,Seddik Latli,ماهي الجوائز؟,Neutre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2788,151,Tìtò Tìtò,الله بارك,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2789,151,ام محمد منصف,الله يسعد مساءكم بكل خير وبركة وسعادة يا رب العالمين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2790,151,BàRàà Mà Vîé,الله بارك,Positif,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2791,151,Papillon D'espoir,ما هي العروض الجديدة خاص ب اوريدو في هذا رمضان,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2792,151,Karim Ahmad,حبت نعرف كي يلحق الدلي وتتكوبا تعبئة تمشي ولا يجب نعاود نشري وحدة اخري,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2793,151,Abdeslam Hadef,الله بارك رائعه,Positif,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2794,151,Wael Yacin,شريحة ممتازة الله بارك,Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2795,151,ام دعاء,كفاش افعل لكي نحي ماكسي تعبئة خمسين حبيت افعل خاص ب شهر صبتها مكتيفيا ماكسي سمانة فقط حرام عليكم,Negatif,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2796,151,Rafik Bour,شريحة ممتازة من كل النواحي حبيت نعرف فقط لكان dima+ نسلكها فاتورة ولا مش يجب,Positif,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2797,151,ᴠᴏᴅ ᴋᴀ,كيف نفتح شريحة اوريدو عندما اريد ان اتصل او نشكل رمز تقول لي اتصل بخدمة زبائن ؟,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2798,151,Abatage Pro,ممكن تحويل شريحة gold الذي dima +,Neutre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2799,151,Wahid MD,كيفاه نحولو العرض خاص ب yooz العرض هذا شوف الاقتراح هذا بعين الاعتبار ياأوريدو,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2800,151,Serduszko Jestem Kochanie,السلام عليكم عندي dima + عندي الانترنات خلاصت ومازال ماكملش الشهر لكن انا عاودت تعبئة 20 لم يتاكتيفا العرض وبقى الصولد 0 دينار.,Negatif,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2801,151,Sil Ver,kayen modem taa ooredoo connecte prix bien machi ghali !?,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2802,151,آلخہآل رآمہز,بارك الله فيك,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2803,151,Moncef Chagour,نقدر نحول رقم سويتش إلى dima ؟,Neutre,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2804,151,فاروق فاروق,عرض هذا كي نطلع تقولي 50 جيقا عطوني عرض 60,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2805,151,نورالدين مباركي,السلام تبقى كل شهر يعطوك 60go ومكالمات مجانيه نحو كل الشبكات او يعطوك مدة شهر الاول فقط ؟,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2806,151,Ghilas Yahia Cherif,"la mienne c est la golde, si je peux la convertir في dima+ . j attends votre reponse s il vous plais",Neutre,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2807,151,Arbi Tiaret,هل يمكن تحويل la gold إلى dima+,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2808,151,Hamdou Lilah,فلكسيت 200 الف ملقيتهاش,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2809,151,Nabil Vitch,احسن متعامل في الجزائر حقيقة مش مجاملة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2810,151,You Yà,حبيت نقلب la puce تاعي ونردها gold كيفاه افعل !,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2811,152,ام محمد منصف,ربي يوفقكم ويسدد خطاكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2812,152,Fatah Fatah,بالتوفيق ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2813,152,Robe Kabyle Nadia,ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2814,152,Pat Chino,وي صح,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2815,152,فاروق فاروق,شكرا جزيلا ooredoo dima اوريدو ربي يحفظكم تحياتي ليكم كل احترامي,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2816,152,Įďřis Įďřis,شكرا لكم من جديد,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2817,152,تركي تركي,شكرا لكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2818,152,Bougera Yacine,مايخدمش مع لا سويتش,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2819,152,اشعياء بن تومرت,افعلو لنا نسخة للاجهزة ذات اندرويد قديم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2820,152,Fåtï Šäad,بغيت افعل خاص ب 30go youtube ilimite معرفتش كيش,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2821,152,Nina Nihel,أتمنى لكم مزيدا من النجاحات و التألق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2822,152,Ábđøu Rw,سلام خاوتي كانت عندي بيست dima ورجعت yooz كيف نردها dima,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2823,152,Dÿna Yâssmine,حبيت افعل خاص ب 10لجديد99) 30 et illimite youtube كيف افعل,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2824,152,Ma Ria,مانيش قادرة نشحن من خلال البطاقة الذهبية مع العلم استعملتها من قبل عادي أين الخلل,Negatif,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2825,152,Tìtò Tìtò,the best app,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2826,152,Gogo Tour,كيف افعل رصيد,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2827,152,Ilyes Papillon,الله بارك اوريدو dima تطور,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2828,152,Kurtuluş Güzel,لماذا راكم تخونو من credit؟!,Negatif,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2829,152,シ シ,شكرا,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2830,152,Bachir Beldjoudi,افعلو لنا حل نبدل من عرض yooz ل dima,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2831,152,جمال حبالي,yooz كيف ومحبش يخدم,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2832,152,Seif Edin Haouam,التطببق محبش يتنشالي,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2833,152,سمير عبد الحميد قلاتي,لا يشتغل مع عرض dima,Negatif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2834,153,Hadi Taibi,شكرا أوريدو,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2835,153,Lei Bkd,"c est hallal,foncez, ca va t apporter beaucoup. bonne chance",Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2836,153,Smiley Tipaza,j adore,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2837,153,اشعياء بن تومرت,الا يوجد حل لتشغيل التطبيق على هاتف اندرويد 5.1 الا يحق لنا استخدام التطبيق,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2838,153,Ŵàdaĥ Đìmiã,بالتوفيق ان شاء الله نكون من فائزين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2839,153,Mohamaḍ Aminè,عندي مشكل ممكن حل,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2840,153,Lİle Yasemin,اللهم ارزقنا الفوز أن شاء الله يا رب العالمين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2841,153,Bachir Rh,احتاج مساعدة,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2842,153,Yacıne M. Mazız,introuvable 20 go je suis sauf gagne 20 mo 500 mo,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2843,153,تركي تركي,شكرا .,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2844,153,Amar Haouche,شكرا,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2845,153,Samira Faradi,تم غلق شريحتي كيف الحل,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2846,153,BàRàà Mà Vîé,شكرا,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2847,153,Mouh Styldm,ooredoo algerie لماذا شريحة yozz لا يقبلها التطبيق my ooredoo,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2848,153,Yahya Bwz,اتمنى لو تستطيعو اطالة مدة الهدية,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2849,153,سليم بن المداني,شكرا,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2850,154,Abdeslam Hadef,نعم انه عرض رائع وانا نستفاد منه عندما احتاجها في اليوم شكرا لكم انه احسن عرض,Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2851,154,توتا عماري,اوريدو لو تصلحو لنا 3g ذهب عندها مدة,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2852,154,Rafik Il,سلام عليكم عندي اوريدو 3g باغي نرجعها 4g ونحولها من yooz إلى dima ان امكن,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2853,154,Adel Bellili,افضل عرض ولكن نتمنى تزيدونا لي جيقات,Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2854,154,Àŷm Ęñ,لماذا انترنت خاص ب أوريدو ثقيلا ليمات هاذو طول,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2855,154,Abdeslam Hadef,انا لدي افضل انترنت في اوريدو شكرا لكم على مجهوداتكم,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2856,154,Mãmå Ãvent Tout,كيفاه,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2857,154,Bensadi Samir,شبكة كارثة راهو من صباح لا يوجد نفس لحكاية تتعاود dima من يعوضنا ؟؟,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2858,154,Samir Dali,مركبا ooredooهل يمكنني شراء عدد كبير من شرائح اوريدو ؟هل يوجد حد معين؟,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2859,154,Ràhma Rahma,شريت ligne الشهر لي فات ومنيش حابا تعبئة فيها نقدر نكوبيها نورمال,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2860,154,Marita Or,انا استفدت منها حقا هايلة مكلمات وانترنات,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2861,154,Souaed Souaed,كيفاه,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2862,154,Chamss D'alger,ربي يرزقنا الخير,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2863,154,Azze Sus,ooredoo ليت تزيدو تنقصو فيه شويه فقط,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2864,154,Younes Mahsas,أين هي انترنت,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865,154,مهدي حسام الدين,عاشت أوريدو,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2866,154,Mehdi Messaoud,بالتوفيق أوريدو,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2867,154,David Jalile,أفضل متعامل الصدق والمصداقية,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2868,154,Tìtò Tìtò,le meilleur revendeur d honnetete et de credibilite,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2869,154,Ridha Boss,راجع الرسائل ببريد الصفحة,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2870,155,امة الله,عرض خاص ب 500 و10 دينار بصح جيقات كثيرا قلال زيدونا شوية جيقات,Negatif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2871,155,Djallel Ben,gold 20 دج,Neutre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2872,155,الخياط الجيجلي,زيدولنا قليل انترنت هي ماتكفيش خلاص,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,155,Seif Edin Haouam,la swith 2500,Neutre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2874,155,Fœœ Bàn,الله يوفقكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2875,155,Salem Hi,gold جديد 10,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2876,155,Nassimou Qlf,خصني عرض خاص ب 50 جيقا في yooz,Neutre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2877,155,Chaali Aouad,خاصني عرض خاص ب 100 جيغا أو اكثر في شريحتي,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2878,155,Sabir Ouartez,yooz 500دج,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2879,155,محمد محمد الشافعي,أي عرووض لرمضان,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2880,155,Salim L'heureux,"gold 12g internet, 20 da vers tous et appels illimites vers ooredoo. je suis un client fidèle depuis 2006. et j ai plusieurs puces ooredoo. pour moi c est le meilleur operateur في algerie. toujours songer a l amelioration continue et a i x promotions accessibles et abordables pour tous. et merci",Positif,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2881,155,AB Mourad,"gold 1500 20 giga, illimite ooredoo, 30 da vers les reseaux nationaux validite 30 jours.",Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2882,155,Møuňir ßàziňe,عمري ندم في حياتي قد ندم على yooz خدعة العمر,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2883,155,Chaali Aouad,افعل 20 دج خاص ب 60 جيغا,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2884,155,Hicham Metali,عندي 3 لاسويتش ه وعندهم 3سنين,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2885,155,Chamss D'alger,خاص ب 40جيغا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2886,155,Med Hadjir,20 da للمشاركة في dari quiz,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2887,155,Zine Eddine Hamzaoui,gold 20 da,Neutre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2888,155,Khaled Khaled,سويتش روعة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2889,155,Потерянный Ангел,1500 da 40 + youtube illimite.. my favorite,Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2890,155,Zāiňěb Ahměd,gold 1500,Neutre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2891,155,Brahim Cha,شريحتين 40دج dima plus,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2892,155,Tarek Boussalem,dima + عرض ما شاء الله,Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2893,155,Prįn CëSs,خاص ب 60جيغا ب 20دج,Neutre,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2894,155,Aouiche Kissari,عرض yooz,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2895,155,Bouali Karima,تعبئة 150 شهر,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2896,155,Lilà Mahboulista,bonne chance,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2897,156,PI X OU,شكرا اوريدو,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2898,156,Ŕiđa Ŕiďa,شكرا لكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2899,156,Aek Amara,شكرا اوريدو,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2900,156,Amel Amola,شكرا لكم أنتم في القيمة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2901,156,Yacine Yacine,أوريدو المتعامل رقم واحد في الجزائر، الصدق و المصداقية و شكرا اوريدو.,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2902,156,Nabil Zetout,مع أوريدو تربحو و تزيدو شكرا أوريدو,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2903,156,Mohamed Belaid,لكم الشكر من أعماق قلبي أوريدوا دائما في القلب شكرا لمساهماتكم اللهم مزيد من النجاحات والتطورات,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2904,156,ISh AK,ممكن تحاولو تحسنو تدفق الانترنيت,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,156,Abdeslam Hadef,الف الف شكرا لكم احسنت شريحه في الجزائر,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2906,156,David Jalile,أفضل متعامل الصدق و المصداقية 20 سنة لا تنسى ولحظات مليئة بالإنجازات الرائعة,Positif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2907,156,أم أميمة,"cliente fidèle, merci a ooredoo",Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2908,156,Wolf Sirta,أي عرض في yooz لشهر رمضان,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2909,156,Abdeslam Hadef,شكرا لكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2910,156,R'h Kociela,شكرا اورديو,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2911,156,Youcef Skikdi,شكرا ooredoo,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2912,156,Yahia Mca,شكرا اوريدو,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2913,156,ام محمد منصف,موفقين يا رب العالمين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2914,156,Diraf Lahar,شكرا شكرا احسن متعامل في الجزائر اوريدو,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2915,156,Noé Noé,number one ooredoo,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2916,156,موح موح,بالتوفيق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2917,156,Kader Kader,merci ooredoo,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2918,156,Abdenacer Bourama,شكرا لكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2919,156,Jalilou Sifou,مبروك,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2920,156,Oum Yasmine,أفضل شريحة و متعامل ooredoo,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2921,156,Mohamed Mohamed,vive ooredoo,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2922,156,Habib Mensoul,merci ooredoo algerie felicitations pour toutes l equipe et bonne continuation dans vôtre projet mille tehya wa saha ramdankomes mousabakane,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2923,157,أم أميمة,اللهم انصر إخواننا المستضعفين في فلسطين الشقيقة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2924,157,محمد عبد الله,شكرا ooredoo algerie,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2925,157,Hicham Liz,ماهي عروض رمضان ؟,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2926,157,ام محمد منصف,ربي يوفقكم لما فيه خير وصلاح,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2927,157,Solo Madrid,ooerdoo,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2928,157,ام محمد منصف,موفقين يا رب العالمين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
